"name","founded_on","num_funding_rounds","last_equity_funding_type","last_funding_at","headquartersCountry","employeeCount","Advertising","Agriculture.and.Farming","Clothing.and.Apparel","Commerce.and.Shopping","Community.and.Lifestyle","Computer.Hardware","Consumer.Electronics","Consumer.Goods","Content.and.Publishing","Data.and.Analytics","Design","Education","Energy","Environment.and.Sustainability","Events","Financial.Services","Food.and.Beverage","Gaming","Government.and.Military","Health.Care","HumanResources","Legal","Life.Sciences","Logistics","Manufacturing","Media.and.Entertainment","Messaging.and.Telecommunications","Music.and.Audio","Natural.Resources","Navigation.and.Mapping","Payments","Privacy.and.Security","Professional.Services","Real.Estate.and.Construction","Sales.and.Marketing","Software_x","Sports","Transportation","Travel.and.Tourism","Video","AR.and.VR","Artificial.Intelligence","Biotechnology","BlockChain","Hardware","Science.and.Engineering","Software_y","Sustainability","Round.1","Round.2","Round.3","Round.4","Round.5","short_description","success","days_since_founding"
"Rhino",202,8,17,732,83,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1940000,750288,750000,1e+05,2.1e+07,"SaaS-driven security deposit insurance platform for renters",0,1849
"Rho Business Banking",395,5,11,695,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4900000,1.5e+07,1e+08,9999991,1.3e+08,"Rho Business Banking is a digital banking platform for startups and high-growth companies.",0,1438
"Ribbon Home",340,6,12,626,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.25e+08,3e+08,3e+07,2e+08,5e+08,"Ribbon Home was created to make home ownership achievable. We give home owners the freedom to buy before they sell .",0,1474
"Ribon",189,5,9,805,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35478,38951,3e+05,550000,3500000,"Ribon connects big donors to everyday givers to contribute to social projects, by increasing donations up to 60% together!",0,1969
"Ridely",1,6,17,523,73,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38285,380296,552845,33376,982894,"Ridely gives riders the opportunity to develop their riding and share their passion.",0,1945
"Riders Share",1,6,10,332,83,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,32500,20000,20000,3e+05,620000,"Riders Share is a peer-to-peer marketplace startup that offers street-legal motorcycle rentals.",0,1643
"Riff Cold Brewed",202,4,9,673,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1e+06,1e+06,1835000,85000,1210000,"Oregon's 'Start-up of the Year' and winner of BVC 'Impact' fund. Now launching Alter Ego: All-natural up-cycled sparkling energy drink",0,1774
"RipeLocker",1,5,17,892,83,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1257000,2e+06,5e+06,2275000,7500000,"RipeLocker is uses a unique, patent-pending system to manage atmospheric pressure, humidity, and gas composition in its containers.",0,2418
"RippleMatch",92,5,11,840,83,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1749049,3e+06,6e+06,23500000,4.5e+07,"Job matching and internship search platform",0,2198
"Rippling",1,5,13,817,83,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7e+06,120000,44999958,145282995,2.5e+08,"Human Capital Management Software for SMBs",0,2322
"Risika",252,6,9,701,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77052,67356,862047,448355,806538,"SaaS credit rating platform and risk management dashboard",0,1720
"Ro",202,8,17,750,83,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3100000,8.8e+07,8.8e+07,8.5e+07,2e+08,"Provider of multiple health management solutions for men",0,1871
"RoadBotics",192,7,10,161,83,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1e+06,1e+05,3900000,125000,7500000,"AI-enabled road monitoring and maintenance tool for the government",1,947
"RobinFood",429,8,17,830,18,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1e+06,4e+06,1.5e+07,1.6e+07,3.5e+07,"RobinFood is Latin America´s largest cloud-restaurant company",0,1547
"Robo Bionics",200,6,9,501,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15476,67654,7680,41817,28365,"Robo Bionics creates and develops prosthetic hand with various uses.",0,1556
"Roborus",40,5,9,384,48,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10000,20000,120000,6e+05,1e+05,"Automate your ordering process and learn more about your customers. Customer-centricity is back on the menu!",0,1666
"Robot Fund",1,4,17,331,46,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,979705,965564,3656332,912866,2231640,"Robot Fund is a provider of RPA (Robotic Process Automation) solutions for asset management businesses.",1,1642
"Robotic Materials",128,9,9,571,83,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2e+05,225000,225000,809043,1e+05,"Robotic Materials provides solutions to improve efficiency in manufacturing and e-commerce by leveraging robotic AI.",0,1785
"Roby",202,6,17,928,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8e+05,150000,1600000,5e+05,5068954,"Roby is a smart-office solution that simplifies and automates tasks to increase employee satisfaction.",0,2097
"Rocket Dollar",421,4,10,622,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3201709,1500000,468000,1481319,1e+05,"Rocket Dollar lets people unlock IRA/401(k) money, keep the tax benefits, and invest in alternative/private assets.",0,1301
"RocketML",202,5,9,862,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25000,225000,225000,256000,256000,"RocketML is a Super Fast Computational engine for Machine Learning. ",0,2012
"Rockets of Awesome",1,4,12,114,83,76,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7e+06,12500000,1e+07,6004500,19500000,"Personalized subscription box for kids apparel",0,1152
"Rocking",202,4,9,851,83,31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1500000,950000,5e+05,2525000,466000,"Rocking designs, manufactures, and distributes innovative rocking solutions and accessories perfect for modern, mobile lifestyles.",0,1998
"Root AI",395,5,9,378,83,31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2300000,220982,788909,7904896,7200000,"Root AI is a research company aiming to create intelligent robots that will help growers build the farms of the future.",1,993
"Rooter",85,6,10,723,42,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4e+05,6e+05,1700000,2300000,25067971,"Rooter is a sports community app seeking to connect and personalize sports content for its users across sports and gaming.",0,2063
"Roots Automation",530,5,10,954,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1e+06,50000,3200000,4250000,7500000,"Roots Automation is a digital coworkers-as-a-service company that provides an end–to–end automation solutions for companies.",0,1492
"Roper",465,11,1,1020,83,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20000,1e+05,25000,20000,50000,"Roper provides ranchers with real-time decision support to optimize cattle health and productivity.",0,1722
"Roslin Technologies",202,7,10,956,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12513600,63097800,1659404,1358100,12532499,"Provider of livestock biotechnology solutions",0,2132
"Rossum",214,5,10,655,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,250000,1e+06,750000,3500000,8500000,"AI-based platform for document processing",0,1737
"RoundlyX",354,8,9,834,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40000,75000,120000,8e+05,2e+06,"RoundlyX helps users auto invest their spare change in bitcoin and other digital assets when making everyday purchases.",0,1708
"Routable",202,4,11,514,83,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150000,120000,4054948,4054948,1.2e+07,"Online invoicing and payment software for businesses",0,1565
"Route",461,5,11,731,83,649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1529839,1.2e+07,3.5e+07,2e+08,233401440,"Route elevates the online customer journey by providing a simple way to protect and track all of the user's orders.",0,1361
"Rovco",142,6,11,834,32,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,66526,196004,1624460,1857550,1569599,"Provider of AI-driven ROVs and services for inspection of ships",0,2095
"ROVENSO",14,10,9,707,14,31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,112146,10274,99623,85000,20909,"Provider of unmanned ground vehicles for security and surveillance",0,2165
"Runway",395,5,12,981,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2e+06,2e+06,8500000,3.5e+07,5e+07,"Runway is a next generation creative toolkit powered by machine learning.",0,1799
"Rush Gold Global (formerly SendGold)",1,7,10,629,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1500000,5e+05,1e+06,1e+06,2179800,"Award-winning Digital Gold Money. Save it. Send it. Gift it. Outside of the banks. Across borders. Across generations.",0,2086
"RxActuator",202,5,9,1009,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,332651,74997,49998,275202,49998,"Manufacturer of wearable infusion pumps",0,2200
"RxAll",1,7,9,583,83,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000,60000,150000,5e+05,745137,"AI platform to authenticate medicines & a platform to enable pharmacy procurement",0,2028
"RxLive",202,7,17,924,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6e+05,3e+05,850000,1996539,5e+06,"RxLive is a nationwide telehealth platform of clinical pharmacists delivering comprehensive medication management",0,2091
"S4 Capital",395,6,17,872,32,7501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,51708678,108848985,24750000,6e+06,3386433,"S4Capital is a digital advertising and marketing services company.",1,1660
"Sabanto",539,5,10,859,83,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2e+05,2e+06,3e+06,4e+06,1.7e+07,"Farming-as-a-Service using low-cost autonomous machines",0,1339
"SafetyWing",245,6,11,801,83,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5e+05,120000,3500000,8e+06,3.5e+07,"SafetyWing is a startup that provides travel medical insurance solutions to remote and gig economy workers.",0,1863
"Safio Solutions",202,4,9,693,83,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,736667,407603,435706,168000,250000,"Safio Solutions provides software and professional planning services to Improve operational performance.",0,1801
"SAGA Diagnostics",1,6,10,566,73,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37000,59464,1200000,4200000,12470400,"Provider of tests for detection and analysis of circulating tumor DNA",0,2006
"Salient Energy",1,7,9,454,13,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19348,35000,1e+05,3e+06,2204391,"Zinc-ion battery developers",0,1852
"Salmon Evolution",202,2,17,407,61,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22387181,29600000,5700000,57069900,5600000,"Salmon Evolution provides optimal growth and health conditions for salmon in the farm.",0,1412
"Salt Security",1,8,17,920,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1e+06,120000,1e+07,1e+07,2e+07,"API threat protection solution provider",0,2453
"Sampingan",395,6,10,957,38,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1e+05,5e+05,1500000,5e+06,2670000,"Sampingan is an Indonesian company that connects businesses with freelancers for easily doable task-based jobs.",0,1768
"Sana Benefits",202,5,11,846,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2359997,3600000,20800000,24565685,2e+07,"Sana Benefits provides insurance health plans for small and medium businesses or individuals.",0,1991
"Sanity",395,6,3,856,83,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1100000,2400000,9317158,3.9e+07,3.5e+07,"Sanity is a software platform designed for delivering structured content to products and devices.",0,1639
"Sanity Group",530,7,11,925,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1679016,2.2e+07,4731599,5948535,44200000,"Sanity Group is a holistic European Cannabis company based in Germany and focusing on health, wellbeing and scientific research.",0,1456
"Sano Genetics",235,6,10,782,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6491,652756,3419140,3420100,1.1e+07,"Sano Genetics is a personalised medicine research platform with data privacy and transparency at its core.",0,1859
"Sanolla",1,6,9,840,40,31,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5e+06,5e+05,7e+05,7e+05,5961330,"Smart infrasound-based diagnostics solutions for physicians and patient self-assessment",0,2350
"Sapient Industries",259,7,10,493,83,31,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,75000,395000,1070000,2e+06,1070000,"Sapient is an enterprise plug load management system powered by machine learning.",0,1439
"Sarafan Technology",395,5,17,592,83,31,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,99907,4e+05,1300000,1e+06,550000,"AI-based shoppable video advertising platform",0,1308
"Satisfi Labs",113,9,10,620,83,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6e+05,2e+06,1400000,3e+06,3e+06,"Satisfi Labs is an AI-powered Knowledge Management Platform for conversational search and commerce.",0,1880
"SatRevolution",105,5,11,700,66,31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,639108,1734040,1132852,9525459,3e+07,"Small Satellites, Nanosatellites,  Earth Observation services, Design, Manufacturing, Integration, Assembly",0,1997
"Satya MicroCapital",202,12,17,853,42,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2473602,1697206,6248183,4684318,5502810,"Satya MicroCapital is a micro finance company based on a group lending model that allows borrowers to share liability.",0,2000
"savvy navvy",327,5,4,1027,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,434956,798933,1184047,1336469,1078610,"Marine navigation in seconds, just two clicks and you're done!",0,1996
"Scailyte",297,8,10,922,14,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10317,10259,3521087,99487,2800000,"Artificial intelligence (AI) based single-cell data analysis for novel biomarker discovery",0,1920
"Scale AI",92,7,14,608,83,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,120000,4500000,1.8e+07,1e+08,1.55e+08,"Provider of cloud-based data training and validation solutions",0,1908
"Scandion Oncology",202,3,1,328,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,315539,3007350,81868,52561,4977840,"Developer of drugs that specifically target chemotherapy resistance mechanisms",0,1268
"Scewo",332,6,10,698,14,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9934,29426,20565,809646,3061305,"Manufacturer of wheelchairs with self-balancing and stair climbing technology",0,1573
"Scioto Biosciences",202,5,11,355,83,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25000,330000,380000,1822256,1800000,"Scioto is a developer of Activated Bacterial Therapeutics (ABT) platform intended to deliver live bacteria to the gut.",0,1317
"scite",395,5,17,947,83,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,350000,224559,209000,1500000,1930444,"scite combines natural language processing with a network of experts to evaluate the veracity of scientific work.",0,1757
"Scolvo",20,5,10,609,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,558945,370401,325323,234962,234906,"Scolvo is a mobile-specific application development platform.",0,2033
"Scooterson",124,3,9,31,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,250000,55000,4e+05,1750000,1350000,"Smart electric scooter",0,521
"Scopus BioPharma",444,1,6,455,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,450507,1911600,636230,6346322,9e+06,"Scopus BioPharma is a biotechnology company that focuses on developing small molecule therapeutics in cannabinoid and cannabis.",1,1032
"Scratch Financial",1,7,12,921,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1672213,6400000,1.5e+07,5e+07,750000,"Scratch Financial is a Financial  Service Company.",0,2454
"ScriptDrop",1,8,17,756,83,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,650000,1e+06,250000,2e+06,1.5e+07,"Ondemand prescription delivery service",0,2245
"Scythe Robotics",395,5,11,1020,83,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,749000,749999,13849994,13800000,372000,"Scythe Robotics is building highly-intelligent autonomous robots to tackle challenges in unstructured outdoor environments.",0,1849
"Secberus",372,5,9,742,83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16000,21445,625000,2694000,5140926,"Secberus is the only CSPM that provides a policy-first, CARTA-driven approach to enterprise cloud security & compliance.",0,1556
"Second Closet",1,8,12,983,13,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,392841,5e+05,1542310,2040000,13200000,"Provider of an on-demand B2C storage services",0,2532
"Secondmind",1,7,3,423,32,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1944882,12935706,7128570,26473956,11732043,"Secondmind is a decisions company that closes the gap between people and AI, supercharging decision-making.",0,1804
"Securicy",204,5,9,705,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5e+05,120000,25000,1200000,6e+05,"SaaS for SMB to attain and maintain compliance with information security and privacy standards (SOC2, HIPAA, GDPR, CCPA ISO and more).",0,1813
"Securitize",372,9,11,560,83,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12700000,12750000,12750000,1.4e+07,1.4e+07,"Blockchain-based asset tokenization platform",0,1328
"Securly",202,3,11,93,83,176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3e+06,1e+06,3e+06,4e+06,1.6e+07,"Securly is a web filter that enables educators to use instructional tools such as Google, YouTube, and Wikipedia in classrooms.",1,716
"SEED Biosciences",395,6,10,412,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,102928,10699,20303,101184,102779,"SEED is a spinoff from the Swiss Federal Institute of Technology.",0,1053
"SeedLegals",146,2,10,140,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1310430,1305154,5283,4800000,4e+06,"Legal document automation and agreement management software",0,989
